nb_links,length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_www,nb_com,nb_dslash,ratio_digits_url,is_phish
26,416,182,26,0,0,0,0,0,0,0,0,78,0,26,0,0,0,0,0,0,0,0
2,126,40,4,2,0,0,0,0,0,0,0,14,0,2,0,0,0,2,2,0,0,1
1,73,25,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0.04109589,1
27,1242,999,54,54,0,0,0,0,0,0,0,81,0,27,0,0,0,0,27,0,0,0
18,666,504,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,0,0,0,0
29,725,464,58,0,0,0,0,0,0,0,0,87,0,29,0,0,0,29,0,0,0,0
30,2010,210,30,120,0,0,0,0,0,0,0,210,0,30,0,0,0,0,30,0,3.58208955,0
3,156,48,6,6,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0,1
28,1008,448,56,0,0,0,0,0,0,0,0,112,0,28,0,0,0,0,28,0,0,0
16,400,272,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
2,66,44,4,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,0,0,0,1
1,68,42,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0.132352941,1
4,352,88,16,4,0,0,0,0,0,0,0,40,0,4,0,0,0,0,4,0,0.545454544,1
14,378,252,28,0,0,0,0,0,0,0,0,42,0,14,0,0,0,14,14,0,0,0
16,1104,432,48,32,0,0,0,0,0,0,0,80,0,16,0,0,0,0,16,0,1.6231884,0
3,357,126,12,0,0,3,6,0,9,0,0,15,0,3,0,0,0,0,6,0,0.478991598,1
12,312,216,24,0,0,0,0,0,0,0,0,36,0,12,0,0,0,12,0,0,0,0
1,70,15,2,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
26,1066,520,52,0,0,0,0,0,0,0,0,78,0,26,0,0,0,26,26,0,0,0
10,740,240,30,30,0,0,0,0,0,0,0,50,0,10,0,0,0,0,0,0,0.81081081,0
3,84,57,6,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1
28,1428,504,84,0,0,28,0,0,28,0,0,112,0,28,0,0,0,28,0,0,1.098039208,0
3,393,162,15,3,0,3,6,0,9,0,0,15,0,3,0,0,0,3,6,0,0.480916032,1
1,71,14,2,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0.183098592,1
4,84,24,4,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0.190476192,1
2,188,84,6,8,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0.255319148,1
3,117,90,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
1,29,21,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.068965517,1
2,80,20,4,2,0,0,0,0,0,0,0,8,0,2,0,0,0,2,0,0,0,1
14,616,294,42,0,0,0,0,0,0,0,0,56,0,14,0,0,0,14,14,0,1.590909096,0
30,720,510,60,30,0,0,0,0,0,0,0,60,0,30,0,0,0,0,30,0,0,0
11,231,132,22,0,0,0,0,0,0,0,0,33,0,11,0,0,0,11,11,0,0,0
28,756,532,56,0,0,0,0,0,0,0,0,84,0,28,0,0,0,28,0,0,0,0
24,2568,408,48,216,0,0,0,0,0,0,0,144,0,24,0,0,0,24,24,0,1.79439252,0
4,124,56,4,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
2,254,100,8,2,0,2,4,0,6,0,0,8,0,2,0,0,0,0,4,0,0.346456692,1
28,2744,448,84,196,0,0,0,0,0,0,0,84,0,28,0,0,0,28,0,0,1.999999988,0
6,204,156,12,0,0,0,0,0,0,0,0,18,0,6,0,0,0,6,6,0,0,0
4,528,64,12,0,0,4,0,0,4,0,0,16,0,4,0,0,0,0,4,0,0.212121212,1
28,1876,728,84,28,0,0,0,0,0,0,0,112,0,28,0,0,0,28,28,0,0,0
4,308,92,4,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,1.194805196,1
19,475,323,38,0,0,0,0,0,0,0,0,57,0,19,0,0,0,19,19,0,0,0
8,184,112,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,8,0,0,0
2,62,36,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
1,39,25,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.205128205,1
10,660,280,30,0,0,0,0,0,0,0,0,50,0,10,0,0,0,10,0,0,0,0
29,1189,493,87,0,0,0,0,0,0,0,0,116,0,29,0,0,0,29,29,0,0,0
17,935,425,34,34,0,0,0,0,0,0,0,85,0,17,0,0,0,17,17,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,943,322,46,46,0,0,0,0,0,0,0,69,0,23,0,0,0,0,23,0,0,0
18,360,198,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,0,0,0,0
7,252,133,14,0,0,0,0,0,0,0,0,28,0,7,0,0,0,7,7,0,0,0
28,980,504,84,0,0,0,0,0,0,0,0,84,0,28,0,0,0,28,0,0,0,0
24,696,504,48,0,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0,0
4,512,200,16,4,0,4,8,0,12,0,0,20,0,4,0,0,0,0,8,0,0.4375,1
3,120,63,12,3,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,1
4,172,140,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
8,200,136,24,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,8,0,0,0
2,106,30,4,0,0,2,0,0,2,0,0,6,0,2,0,0,0,0,0,0,0.075471698,1
16,864,496,32,16,0,0,0,0,0,0,16,64,0,16,0,0,0,0,16,0,0.592592592,0
19,855,304,57,0,0,0,0,0,0,0,0,76,0,19,0,0,0,19,0,0,3.377777782,0
21,273,126,21,0,0,0,0,0,0,0,0,42,0,21,0,0,0,0,0,0,0,0
30,720,450,60,0,0,0,0,0,0,0,0,90,0,30,0,0,0,30,0,0,0,0
21,420,231,42,0,0,0,0,0,0,0,0,84,0,21,0,0,0,21,0,21,0,0
2,406,36,16,0,0,0,0,0,0,0,0,54,0,2,0,0,0,0,0,0,0,1
2,262,108,10,2,0,2,4,0,6,0,0,10,0,2,0,0,0,2,4,0,0.24427481,1
19,570,285,38,0,0,0,0,0,0,0,0,76,0,19,0,0,0,19,19,0,0,0
1,37,25,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1
29,1363,899,58,29,0,0,0,0,0,0,0,116,0,29,0,0,0,0,29,0,0,0
2,66,50,4,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0.06060606,1
25,2150,325,25,250,0,0,0,0,0,0,0,150,0,25,0,0,0,0,0,0,2.034883725,0
11,363,264,22,0,0,0,0,0,0,0,0,33,0,11,0,0,0,11,11,0,0,0
3,231,69,3,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0.77922078,1
21,588,420,42,0,0,0,0,0,0,0,0,63,0,21,0,0,0,21,0,0,0,0
10,410,320,20,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,10,0,0,0
4,400,56,12,0,0,4,8,0,12,0,0,16,0,4,0,8,0,0,4,0,0,1
8,448,160,24,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,8,0,0,0
4,308,116,12,0,0,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,0,1
8,192,120,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,0,0,0,0
2,70,24,2,4,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0.057142858,1
27,621,432,54,0,0,0,0,0,0,0,0,54,0,27,0,0,0,0,0,0,0,0
16,864,352,32,16,0,0,0,0,0,0,0,64,0,16,0,0,0,0,16,0,1.777777776,0
4,152,124,8,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0,1
3,78,54,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1
2,98,62,4,2,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0.285714286,1
26,1560,468,104,0,0,0,0,0,0,0,0,182,0,26,0,0,0,0,0,0,3.9,0
4,180,36,8,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,1
3,180,57,15,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0,1
2,152,100,8,2,0,0,0,0,0,0,0,8,0,2,0,0,0,0,4,0,0.289473684,1
4,144,48,4,8,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0.111111112,1
1,22,8,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
1,252,150,7,7,0,1,0,0,1,0,0,8,0,1,0,0,0,0,2,0,0.273809524,1
11,605,143,33,11,0,0,0,0,0,0,0,77,0,11,0,0,0,0,11,0,1.000000001,0
1,79,20,3,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1,0,0,1
1,99,15,2,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0.090909091,1
4,420,68,16,4,4,4,0,0,4,0,0,36,0,4,0,0,0,0,0,0,0,1
8,224,104,16,0,0,0,0,0,0,0,0,32,0,8,0,0,0,8,8,0,0,0
24,768,312,48,0,0,0,0,0,0,0,0,120,0,24,0,0,0,0,0,0,0.75,0
11,836,231,22,0,0,0,0,0,0,0,44,77,0,11,0,0,0,0,0,0,0.868421048,0
4,156,124,12,4,0,0,0,0,0,0,0,12,0,4,0,0,0,4,4,0,0.307692308,1
1,49,30,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1
2,68,52,4,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,1
1,75,42,5,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0.04,1
4,304,40,4,0,0,4,0,0,4,0,4,16,0,4,0,0,0,0,0,0,1.368421052,1
26,1560,442,52,52,0,0,0,0,0,0,0,182,0,26,0,0,0,26,26,0,0.866666658,0
8,488,96,8,32,0,0,0,0,0,0,0,32,0,8,0,0,0,0,0,0,0,0
27,891,648,54,0,0,0,0,0,0,0,0,81,0,27,0,0,0,0,27,0,0,0
4,208,80,12,0,0,0,0,0,0,0,0,20,0,4,0,0,0,4,4,0,0,1
4,360,104,12,0,0,0,0,0,0,0,0,28,0,4,0,0,0,0,0,0,0.088888888,1
4,136,84,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,4,4,0,0,1
1,69,22,2,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0.115942029,1
3,192,54,6,3,0,0,0,0,0,0,0,21,0,3,0,0,0,3,3,0,0,1
13,923,208,39,26,0,0,0,0,0,0,0,78,0,13,0,0,0,13,13,0,1.281690137,0
21,1029,504,63,0,0,0,0,0,0,0,0,63,0,21,0,0,0,21,0,0,0,0
8,304,232,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,8,0,0,0
3,126,87,18,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0.071428572,1
3,162,78,15,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0.111111111,1
19,893,228,57,0,0,0,0,0,0,19,0,95,0,19,0,0,0,19,0,0,2.021276601,0
4,212,160,16,8,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
6,696,90,6,84,0,0,0,0,0,0,0,30,0,6,0,0,0,0,6,0,0.310344828,0
4,132,56,12,0,0,0,0,0,0,0,0,24,0,4,0,0,0,4,0,0,0,1
4,620,156,20,8,0,4,0,0,4,0,8,12,0,4,0,0,0,0,4,0,0.61935484,1
9,576,243,27,27,0,0,0,0,0,0,0,36,0,9,0,0,0,9,0,0,0,0
22,924,308,66,0,0,0,0,0,0,0,0,110,0,22,0,0,0,0,0,0,2.619047618,0
18,936,270,36,36,0,0,0,0,0,0,0,90,0,18,0,0,0,18,18,0,0,0
3,153,60,9,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0.352941177,1
4,184,112,20,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
1,20,13,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
15,420,300,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,15,0,0,0
22,770,594,44,0,0,0,0,0,0,0,0,66,0,22,0,0,0,22,22,0,0,0
2,182,38,4,2,0,0,0,0,0,0,2,16,0,2,0,0,0,0,0,0,0.043956044,1
2,132,30,4,4,0,0,0,0,0,0,0,16,0,2,0,0,0,0,2,0,0,1
4,612,164,16,36,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0.05228758,1
4,124,52,4,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,1
3,177,72,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,3,0,0,1
3,231,69,3,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0.818181819,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,180,45,15,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,6,0,0,1
8,288,128,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,172,108,8,4,0,4,0,0,0,0,0,16,0,4,0,0,0,4,4,0,0,1
2,310,30,6,0,0,2,0,0,0,0,0,18,0,2,0,0,0,2,2,0,0.348387096,1
2,106,42,4,0,0,0,0,0,0,0,0,12,0,2,0,0,0,2,2,0,0.150943396,1
12,432,348,24,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,12,0,0,0
13,286,169,26,0,0,0,0,0,0,0,0,39,0,13,0,0,0,13,13,0,0,0
3,111,51,6,3,0,0,0,0,0,0,0,15,0,3,0,0,0,3,0,0,0,1
3,195,93,15,0,3,0,0,0,0,0,0,12,0,3,0,0,0,0,6,0,0.138461538,1
3,231,51,6,0,0,3,9,0,12,0,0,9,0,3,0,0,0,0,3,0,0.194805195,1
2,376,44,4,0,0,2,0,0,4,0,0,18,0,2,0,0,0,0,2,0,0.436170212,1
2,138,36,2,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,2,0,0,1
30,1740,480,60,0,0,0,0,0,0,0,0,120,0,60,0,0,0,0,0,0,0,0
4,156,48,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0.102564104,1
3,375,150,12,3,0,3,6,0,9,0,0,12,0,3,0,0,0,0,6,0,0.384,1
29,812,551,58,0,0,0,0,0,0,0,0,87,0,29,0,0,0,29,29,0,0,0
8,376,112,16,16,0,0,0,0,0,0,0,40,0,8,0,0,0,8,0,0,0,0
11,550,220,33,0,0,0,0,0,0,0,0,55,0,11,0,0,0,11,22,0,0,0
3,174,48,9,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,6,0,0,1
15,465,345,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,15,0,0,0
12,468,360,36,0,0,0,0,0,0,0,0,36,0,12,0,0,0,12,12,0,0,0
4,724,76,20,24,4,0,12,0,8,0,0,12,0,4,0,12,0,4,4,0,1.370165744,1
25,700,500,50,25,0,0,0,0,0,0,0,75,0,25,0,0,0,0,25,0,0,0
1,77,23,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.298701299,1
6,336,108,12,12,0,0,0,0,0,0,0,24,0,6,0,0,0,6,6,0,0,0
1,42,13,3,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0.428571429,1
2,72,40,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
3,396,162,15,3,0,3,6,0,9,0,0,15,0,3,0,0,0,3,6,0,0.431818182,1
3,330,69,9,0,0,0,0,0,0,0,0,24,0,3,0,0,0,3,3,0,0.463636365,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,19,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0.095238095,1
4,88,56,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,4,0,0,0,1
3,231,42,15,3,0,0,0,0,0,0,0,24,0,3,0,0,0,3,3,0,0.467532468,1
3,225,126,15,6,3,0,0,0,0,0,0,9,0,3,0,0,0,0,6,0,0.039999999,1
4,308,64,12,0,0,0,0,0,0,0,0,40,0,4,0,0,0,0,0,0,0,1
1,32,24,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.0625,1
2,80,64,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0.15,1
7,616,98,28,7,0,7,0,0,7,0,28,21,0,7,0,0,0,7,14,0,0.318181815,0
26,1664,390,52,78,0,0,0,0,0,0,0,130,0,26,0,0,0,0,0,0,0.8125,0
4,520,120,20,20,0,4,4,0,8,0,0,28,0,4,0,0,0,0,8,0,0.8,1
3,156,81,15,3,0,0,0,0,0,0,0,15,0,3,0,0,0,3,3,0,0,1
17,527,272,34,0,0,0,0,0,0,0,0,51,0,17,0,0,0,17,17,0,0,0
3,141,117,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
24,1512,384,48,48,0,0,0,0,0,0,0,120,0,24,0,0,0,24,24,0,0,0
11,451,264,22,0,0,11,0,0,11,0,0,33,0,11,0,0,0,11,11,0,1.073170736,0
15,525,405,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,0,0,0,0
2,74,24,2,0,0,2,0,0,2,0,0,8,0,2,0,0,0,0,2,0,0.216216216,1
1,54,38,5,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
17,1054,289,34,85,0,0,0,0,0,0,0,85,0,17,0,0,0,17,17,0,0.274193544,0
11,209,110,22,0,0,0,0,0,0,0,0,33,0,11,0,0,0,11,0,0,0,0
3,123,63,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0,1
29,1653,551,87,87,0,0,0,0,0,0,0,87,0,29,0,0,0,29,29,0,0,0
1,77,23,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.246753247,1
19,399,228,38,0,0,0,0,0,0,0,0,57,0,19,0,0,0,19,0,0,0,0
2,88,58,6,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0.09090909,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,702,459,54,0,0,0,0,0,0,0,0,81,0,27,0,0,0,27,0,0,0,0
4,164,64,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,1
11,803,286,33,22,0,0,0,0,0,0,0,44,0,11,0,0,0,11,11,0,0,0
13,520,234,26,0,0,0,0,0,0,0,0,52,0,13,0,0,0,13,13,0,0,0
22,748,550,44,0,0,0,0,0,0,0,0,66,0,22,0,0,0,22,22,0,0,0
11,308,220,22,0,0,0,0,0,0,0,0,33,0,11,0,0,0,11,0,0,0,0
2,168,40,4,0,0,0,0,0,0,0,4,10,0,2,0,0,0,0,2,0,0.5,1
21,1218,336,42,84,0,0,0,0,0,0,0,63,0,21,0,0,0,21,21,0,2.534482755,0
18,468,270,54,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,18,0,0,0
26,468,260,26,0,0,0,0,0,0,0,0,78,0,26,0,0,0,0,26,0,0,0
25,2525,675,50,225,0,0,0,0,0,0,0,100,0,25,0,0,0,25,25,0,0,0
18,684,540,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,0,18,0,0,0
2,76,62,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1
14,364,252,14,0,0,0,0,0,0,0,0,28,0,14,0,0,0,0,0,0,0,0
22,880,726,44,88,0,0,0,0,0,0,0,44,0,22,0,0,0,0,22,0,0.55,0
3,102,60,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,1
3,123,69,6,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
30,1620,630,60,60,0,0,0,0,0,0,0,150,0,30,0,0,0,30,30,0,0.55555557,0
14,364,238,42,0,0,0,0,0,0,0,0,42,0,14,0,0,0,14,0,0,0,0
3,186,123,6,6,0,0,0,0,0,0,0,15,0,3,0,0,0,0,3,0,0,1
6,294,102,18,0,0,0,0,0,0,0,0,24,0,6,0,0,0,6,0,0,0.244897962,0
4,256,156,20,4,0,0,0,0,0,0,0,16,0,4,0,0,0,4,4,0,0,1
7,238,175,14,0,0,0,0,0,0,0,0,21,0,7,0,0,0,7,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,160,64,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,396,100,8,8,0,4,0,0,0,0,0,24,0,12,0,0,0,0,4,0,0.12121212,1
14,434,322,42,0,0,0,0,0,0,0,0,42,0,14,0,0,0,14,0,0,0,0
13,897,468,39,52,0,0,0,0,0,0,0,39,0,13,0,0,0,13,13,0,0,0
1,45,24,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1
1,32,24,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1
4,200,100,8,8,0,0,0,0,0,0,0,24,0,4,0,0,0,4,4,0,0,1
10,950,170,30,0,0,0,0,0,0,0,0,40,0,10,0,0,0,10,10,0,0,0
3,144,54,6,3,0,6,0,0,6,0,0,12,0,3,0,0,0,3,3,0,0.249999999,1
19,1292,323,19,57,0,0,0,0,0,0,0,133,0,19,0,0,0,0,19,0,0,0
19,1596,323,38,152,0,0,0,0,0,0,0,95,0,19,0,0,0,19,19,0,0.226190478,0
28,1904,1064,56,28,0,0,0,0,0,0,0,84,0,28,0,0,0,0,28,0,0,0
4,292,32,4,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,156,105,9,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
3,147,45,9,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,3,0,0.122448981,1
5,385,90,15,0,0,0,0,0,0,0,0,30,0,5,0,0,0,5,0,0,0.25974026,0
9,252,180,27,0,0,0,0,0,0,0,0,18,0,9,0,0,0,9,9,0,0,0
21,903,294,63,0,0,0,0,0,0,0,0,105,0,21,0,0,0,0,0,0,2.930232564,0
1,47,21,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,1,0,0,1
3,102,78,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0.352941177,1
24,456,240,48,0,0,0,0,0,0,0,0,72,0,24,0,0,0,0,0,0,0,0
3,171,144,12,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,3,0,0.157894737,1
18,720,306,36,18,0,0,0,0,0,0,0,72,0,18,0,0,0,0,18,0,2.7,0
2,76,46,4,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,2,0,0.210526316,1
9,666,162,27,0,0,0,0,0,0,0,0,54,0,9,0,0,0,9,9,0,0.121621626,0
19,703,418,38,0,0,0,0,0,0,0,0,57,0,19,0,0,0,19,19,0,0,0
7,392,105,14,0,0,0,0,0,0,0,0,28,0,7,0,0,0,7,7,0,0.624999998,0
2,136,32,2,2,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0.735294118,1
1,20,12,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
23,713,506,46,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,0,0,0,0
25,900,525,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,25,0,0,0
29,899,667,58,29,0,0,0,0,0,0,0,87,0,29,0,0,0,29,29,0,0,0
2,154,46,2,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0.51948052,1
2,90,26,2,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0.222222222,1
5,200,65,15,0,0,0,0,0,0,0,0,20,0,5,0,0,0,5,5,0,0,0
10,350,150,20,0,0,0,0,0,0,0,0,40,0,10,0,0,0,0,10,0,0,0
28,812,560,56,0,0,0,0,0,0,0,0,84,0,28,0,0,0,28,0,0,0,0
20,680,520,40,0,0,0,0,0,0,0,0,60,0,20,0,0,0,20,20,0,0,0
1,128,50,4,1,0,1,2,0,3,0,0,5,0,1,0,0,0,0,2,0,0.1484375,1
2,132,90,12,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,2,0,0.515151516,1
2,90,72,4,4,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
27,1296,459,81,27,0,27,0,0,0,0,0,81,0,27,0,0,0,0,0,0,0,0
2,82,44,4,0,0,0,0,0,0,0,0,10,0,2,0,0,0,2,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,124,40,6,2,0,0,0,0,0,0,0,12,0,2,0,0,0,2,2,0,0,1
1,120,31,3,1,0,0,0,0,0,0,0,11,0,1,0,0,0,1,1,0,0.041666667,1
17,833,102,34,0,0,0,0,0,0,0,0,85,0,17,0,0,0,0,0,0,0,0
1,118,42,4,0,0,1,2,0,3,0,0,4,0,1,0,0,0,0,2,0,0.203389831,1
8,168,104,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,0,0,0,0
3,75,42,3,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,1
1,52,25,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0.115384615,1
4,180,152,8,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0.088888888,1
21,840,693,42,0,0,0,0,0,0,0,0,42,0,21,0,0,0,0,21,0,0,0
4,136,64,8,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0.11764706,1
10,530,200,30,0,0,10,0,0,10,0,0,30,0,10,0,0,0,10,0,0,0.56603774,0
9,288,207,18,0,0,0,0,0,0,0,0,27,0,9,0,0,0,0,9,0,0,0
13,338,221,26,0,0,0,0,0,0,0,0,39,0,13,0,0,0,13,13,0,0,0
20,1040,320,40,0,0,20,0,0,20,0,0,120,0,20,0,0,0,0,20,0,4.23076924,0
2,308,60,12,8,2,2,4,0,6,0,0,14,0,2,0,0,0,0,4,0,0.25974026,1
15,270,150,15,0,0,0,0,0,0,0,0,45,0,15,0,0,0,0,15,0,0,0
14,756,168,28,14,0,0,0,0,0,0,0,112,0,14,0,0,0,14,14,0,1.037037036,0
1,66,19,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0.060606061,1
24,2496,312,72,0,0,0,0,0,0,0,0,192,0,24,0,0,0,24,24,0,1.846153848,0
19,1501,266,57,0,0,0,0,0,0,0,0,114,0,19,0,0,0,0,0,0,0,0
30,960,450,60,0,0,0,0,0,0,0,0,120,0,30,0,0,0,30,30,0,0,0
10,530,250,20,0,0,0,0,0,0,0,0,50,0,10,0,0,0,10,10,0,0,0
30,2280,690,60,90,0,0,0,0,0,0,0,180,0,30,0,0,0,30,30,0,0,0
20,860,380,60,0,0,0,0,0,0,0,0,80,0,20,0,0,0,20,40,0,0.46511628,0
27,1026,486,54,0,0,0,0,0,0,0,0,108,0,27,0,0,0,27,27,0,0,0
1,37,29,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
26,1222,286,52,26,0,0,0,0,0,0,0,130,0,26,0,0,0,26,26,0,0,0
